Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Dec 20, 2018 10:00 PM;Dec 20, 2018 11:00 PM;49.83;-;51.66;50.00;50.00;53.19;51.66;50.00;66.90;-;50.00;67.05;48.87;-;68.07;68.07;75.00
Dec 20, 2018 11:00 PM;Dec 21, 2018 12:00 AM;45.85;-;48.10;48.12;48.12;47.35;47.47;48.12;49.31;-;48.12;58.34;44.31;-;63.00;63.00;62.53
Dec 21, 2018 12:00 AM;Dec 21, 2018 1:00 AM;45.76;-;47.12;47.27;47.27;49.92;45.76;47.27;65.26;-;47.27;57.03;43.81;-;66.14;65.26;56.26
Dec 21, 2018 1:00 AM;Dec 21, 2018 2:00 AM;45.03;-;45.76;46.52;46.52;47.40;45.03;46.52;55.61;-;46.52;54.94;41.10;-;62.86;55.61;54.11
Dec 21, 2018 2:00 AM;Dec 21, 2018 3:00 AM;42.90;-;44.60;45.73;45.73;44.60;44.65;46.12;58.08;-;45.73;54.92;39.21;-;59.95;58.08;54.11
Dec 21, 2018 3:00 AM;Dec 21, 2018 4:00 AM;38.03;-;40.00;46.15;46.15;40.00;40.96;46.15;54.05;-;46.15;56.57;37.16;-;58.38;54.05;50.55
Dec 21, 2018 4:00 AM;Dec 21, 2018 5:00 AM;39.98;-;41.68;44.93;44.93;41.68;42.50;46.59;54.01;-;46.59;54.96;39.27;-;59.00;54.01;54.10
Dec 21, 2018 5:00 AM;Dec 21, 2018 6:00 AM;42.80;-;44.90;42.80;50.21;44.90;47.40;50.21;57.92;-;50.21;57.01;45.01;-;62.59;62.59;58.04
Dec 21, 2018 6:00 AM;Dec 21, 2018 7:00 AM;47.55;-;50.94;47.55;52.62;50.94;53.50;52.62;66.42;-;52.62;61.46;57.74;-;68.94;68.94;73.97
Dec 21, 2018 7:00 AM;Dec 21, 2018 8:00 AM;62.77;-;64.01;62.77;62.77;64.01;64.01;54.93;69.92;-;62.77;67.82;63.10;-;72.09;72.09;79.97
Dec 21, 2018 8:00 AM;Dec 21, 2018 9:00 AM;62.81;-;64.49;62.81;62.81;64.49;66.82;56.51;69.95;-;62.81;68.65;65.55;-;74.36;74.36;79.97
Dec 21, 2018 9:00 AM;Dec 21, 2018 10:00 AM;56.91;-;68.19;56.91;56.91;64.64;71.68;56.91;69.93;-;56.91;68.05;66.81;-;79.06;79.06;80.59
Dec 21, 2018 10:00 AM;Dec 21, 2018 11:00 AM;58.12;-;61.05;57.26;58.12;61.05;65.58;57.26;69.94;-;58.12;68.69;65.00;-;72.09;72.09;79.16
Dec 21, 2018 11:00 AM;Dec 21, 2018 12:00 PM;59.31;-;61.18;56.21;56.21;61.18;61.18;56.21;69.91;-;56.21;68.87;63.64;-;69.91;69.91;77.93
Dec 21, 2018 12:00 PM;Dec 21, 2018 1:00 PM;61.93;-;62.71;55.99;55.99;62.71;62.71;55.99;66.36;-;55.99;68.32;64.15;-;66.36;66.36;71.99
Dec 21, 2018 1:00 PM;Dec 21, 2018 2:00 PM;56.34;-;58.04;56.34;56.34;58.04;58.04;55.45;65.95;-;56.34;68.36;62.90;-;65.95;65.95;68.80
Dec 21, 2018 2:00 PM;Dec 21, 2018 3:00 PM;54.34;-;56.57;54.34;54.34;56.57;56.57;54.34;66.96;-;54.34;69.95;62.65;-;67.37;67.37;70.38
Dec 21, 2018 3:00 PM;Dec 21, 2018 4:00 PM;52.80;-;55.44;52.80;53.70;54.52;55.44;53.70;66.97;-;53.70;69.26;64.74;-;68.61;68.61;73.03
Dec 21, 2018 4:00 PM;Dec 21, 2018 5:00 PM;53.19;-;55.73;53.94;53.94;54.86;55.73;53.94;66.93;-;53.94;69.05;65.99;-;70.00;70.00;81.46
Dec 21, 2018 5:00 PM;Dec 21, 2018 6:00 PM;54.42;-;71.14;54.42;54.42;64.25;70.94;54.42;66.04;-;54.42;67.15;62.70;-;72.42;72.42;83.42
Dec 21, 2018 6:00 PM;Dec 21, 2018 7:00 PM;53.13;-;64.36;53.91;53.91;62.51;61.77;53.91;66.04;-;53.91;65.36;54.80;-;70.00;70.00;77.79
Dec 21, 2018 7:00 PM;Dec 21, 2018 8:00 PM;49.71;-;53.50;52.76;52.76;57.06;53.50;52.76;66.03;-;52.76;66.01;50.41;-;68.96;68.96;72.03
Dec 21, 2018 8:00 PM;Dec 21, 2018 9:00 PM;45.33;-;53.75;52.03;52.03;53.75;53.75;52.03;66.74;-;52.03;62.72;51.50;-;66.74;66.74;67.15
Dec 21, 2018 9:00 PM;Dec 21, 2018 10:00 PM;40.03;-;49.13;51.43;51.43;48.35;53.13;51.43;61.08;-;51.43;58.46;50.65;-;63.38;63.38;63.64
Dec 21, 2018 10:00 PM;Dec 21, 2018 11:00 PM;37.73;-;46.92;50.07;50.07;46.22;51.72;50.07;61.95;-;50.07;58.46;40.00;-;61.95;61.95;62.39
Dec 21, 2018 11:00 PM;Dec 22, 2018 12:00 AM;30.06;-;42.56;49.01;49.01;41.27;50.63;49.01;58.99;-;49.01;49.01;34.01;-;58.99;58.99;51.77
Dec 22, 2018 12:00 AM;Dec 22, 2018 1:00 AM;-5.36;-;65.03;46.32;46.32;38.02;53.07;49.89;49.08;-;46.32;49.69;22.05;-;58.95;58.95;60.92
Dec 22, 2018 1:00 AM;Dec 22, 2018 2:00 AM;3.57;-;23.09;45.51;45.51;18.30;48.50;48.43;49.08;-;45.51;42.99;20.00;-;56.65;56.65;55.05
Dec 22, 2018 2:00 AM;Dec 22, 2018 3:00 AM;-0.06;-;16.37;45.33;45.33;14.25;46.54;48.08;45.10;-;45.33;42.72;20.76;-;51.10;51.10;49.09
Dec 22, 2018 3:00 AM;Dec 22, 2018 4:00 AM;-0.10;-;11.33;45.30;45.30;7.48;39.50;47.56;43.26;-;45.30;43.10;22.20;-;48.06;43.26;39.29
Dec 22, 2018 4:00 AM;Dec 22, 2018 5:00 AM;-0.77;-;11.31;46.54;46.54;6.92;40.00;47.44;42.49;-;46.54;40.99;21.32;-;46.08;42.49;41.50
Dec 22, 2018 5:00 AM;Dec 22, 2018 6:00 AM;9.32;-;18.46;47.90;47.90;14.62;42.40;47.90;44.02;-;47.90;41.74;22.10;-;48.06;48.06;47.10
Dec 22, 2018 6:00 AM;Dec 22, 2018 7:00 AM;16.58;-;24.14;48.42;48.42;20.72;44.90;48.42;45.01;-;48.42;42.22;24.16;-;57.71;57.71;54.08
Dec 22, 2018 7:00 AM;Dec 22, 2018 8:00 AM;34.56;-;34.97;49.44;49.44;34.92;35.10;49.44;50.02;-;49.44;50.13;33.43;-;59.57;59.57;60.00
Dec 22, 2018 8:00 AM;Dec 22, 2018 9:00 AM;45.36;-;45.98;50.29;50.29;45.98;46.45;50.29;50.07;-;50.29;52.59;41.57;-;62.81;62.81;65.44
Dec 22, 2018 9:00 AM;Dec 22, 2018 10:00 AM;47.92;-;58.76;51.52;51.52;54.07;61.16;51.52;50.06;-;51.52;58.01;48.10;-;64.39;64.39;69.85
Dec 22, 2018 10:00 AM;Dec 22, 2018 11:00 AM;48.44;-;60.86;52.56;52.56;55.42;61.28;52.56;50.08;-;52.56;57.34;48.87;-;65.10;65.10;68.99
Dec 22, 2018 11:00 AM;Dec 22, 2018 12:00 PM;53.08;-;59.33;53.08;53.08;56.59;59.90;53.08;53.90;-;53.08;56.85;52.30;-;60.31;60.31;65.91
Dec 22, 2018 12:00 PM;Dec 22, 2018 1:00 PM;51.92;-;64.64;52.99;52.99;59.07;66.43;52.99;53.60;-;52.99;55.96;51.00;-;59.38;59.38;60.69
Dec 22, 2018 1:00 PM;Dec 22, 2018 2:00 PM;52.61;-;56.53;53.13;53.13;54.82;56.33;53.13;53.13;-;53.13;54.98;50.30;-;58.00;58.00;56.49
Dec 22, 2018 2:00 PM;Dec 22, 2018 3:00 PM;51.97;-;54.76;52.93;52.93;53.54;54.68;52.93;52.34;-;52.93;54.29;50.70;-;59.38;59.38;56.23
Dec 22, 2018 3:00 PM;Dec 22, 2018 4:00 PM;53.78;-;55.00;53.78;53.78;54.46;55.00;53.78;53.94;-;53.78;54.93;51.86;-;60.00;60.00;63.94
Dec 22, 2018 4:00 PM;Dec 22, 2018 5:00 PM;55.04;-;56.86;55.04;55.04;56.03;56.86;55.04;55.30;-;55.04;59.10;57.76;-;64.99;69.60;80.41
Dec 22, 2018 5:00 PM;Dec 22, 2018 6:00 PM;56.52;-;73.80;56.52;56.52;66.25;72.61;56.52;58.80;-;56.52;60.54;59.80;-;68.69;68.69;80.90
Dec 22, 2018 6:00 PM;Dec 22, 2018 7:00 PM;57.07;-;76.56;57.07;57.07;68.07;74.01;57.07;59.64;-;57.07;60.95;56.34;-;68.07;68.07;74.84
Dec 22, 2018 7:00 PM;Dec 22, 2018 8:00 PM;58.40;-;66.75;58.40;57.25;63.11;65.01;55.29;59.50;-;55.29;60.02;53.00;-;68.00;68.00;72.97
Dec 22, 2018 8:00 PM;Dec 22, 2018 9:00 PM;51.92;-;62.60;51.92;53.07;57.97;63.52;53.07;53.33;-;53.07;56.10;52.80;-;64.46;64.46;62.63
Dec 22, 2018 9:00 PM;Dec 22, 2018 10:00 PM;50.11;-;56.69;50.11;52.07;53.81;57.97;52.07;50.98;-;52.07;54.13;43.80;-;58.95;58.95;58.03
Dec 22, 2018 10:00 PM;Dec 22, 2018 11:00 PM;47.08;-;68.02;51.09;51.09;58.95;68.02;51.09;50.02;-;51.09;51.22;43.75;-;58.95;58.95;55.01
Dec 22, 2018 11:00 PM;Dec 23, 2018 12:00 AM;39.94;-;69.89;50.47;50.47;56.65;69.87;50.47;44.06;-;50.47;50.98;34.90;-;56.65;56.65;50.25
Dec 23, 2018 12:00 AM;Dec 23, 2018 1:00 AM;43.33;-;47.74;51.49;51.49;45.71;47.40;51.49;43.92;-;51.49;48.88;34.40;-;54.91;54.91;45.63
Dec 23, 2018 1:00 AM;Dec 23, 2018 2:00 AM;32.10;-;45.10;50.83;50.83;39.50;49.21;50.83;33.92;-;50.83;42.80;30.51;-;45.24;45.24;39.99
Dec 23, 2018 2:00 AM;Dec 23, 2018 3:00 AM;28.34;-;46.62;50.74;50.74;38.76;52.86;50.74;30.91;-;50.74;36.49;31.04;-;42.00;30.91;33.83
Dec 23, 2018 3:00 AM;Dec 23, 2018 4:00 AM;24.72;-;42.15;50.14;50.14;34.66;48.10;50.14;27.17;-;50.14;30.36;29.39;-;39.96;27.17;30.90
Dec 23, 2018 4:00 AM;Dec 23, 2018 5:00 AM;23.00;-;35.00;49.94;49.94;29.84;39.12;49.94;24.68;-;49.94;24.99;29.34;-;42.20;24.68;29.34
Dec 23, 2018 5:00 AM;Dec 23, 2018 6:00 AM;14.81;-;35.80;50.46;50.46;26.77;43.92;50.46;17.75;-;50.46;23.28;29.39;-;54.92;17.75;31.28
Dec 23, 2018 6:00 AM;Dec 23, 2018 7:00 AM;12.03;-;24.62;50.88;50.88;19.46;57.64;50.88;12.91;-;50.88;27.49;28.60;-;58.38;12.91;34.99
Dec 23, 2018 7:00 AM;Dec 23, 2018 8:00 AM;24.01;-;31.82;51.37;51.37;28.62;53.07;51.37;24.60;-;51.37;32.59;31.10;-;63.75;24.60;39.04
Dec 23, 2018 8:00 AM;Dec 23, 2018 9:00 AM;29.90;-;35.29;51.61;51.61;33.08;49.96;51.61;30.30;-;51.61;42.03;34.41;-;64.43;30.30;46.54
Dec 23, 2018 9:00 AM;Dec 23, 2018 10:00 AM;39.16;-;43.09;52.22;52.22;41.48;53.95;52.22;39.44;-;52.22;46.11;42.00;-;65.83;39.44;49.94
Dec 23, 2018 10:00 AM;Dec 23, 2018 11:00 AM;40.38;-;58.78;52.80;52.80;48.24;64.90;52.80;41.62;-;52.80;46.01;46.00;-;68.00;41.62;56.91
Dec 23, 2018 11:00 AM;Dec 23, 2018 12:00 PM;46.14;-;52.33;53.00;53.00;49.79;70.00;53.00;46.58;-;53.00;48.71;51.00;-;68.00;46.58;53.92
Dec 23, 2018 12:00 PM;Dec 23, 2018 1:00 PM;49.59;-;54.95;53.11;53.11;52.75;70.10;53.11;49.98;-;53.11;49.06;51.00;-;67.58;49.98;54.90
Dec 23, 2018 1:00 PM;Dec 23, 2018 2:00 PM;48.00;-;55.42;52.93;52.93;50.92;54.68;52.93;48.51;-;52.93;48.13;50.00;-;65.83;48.51;50.98
Dec 23, 2018 2:00 PM;Dec 23, 2018 3:00 PM;46.39;-;52.74;52.93;52.93;49.95;54.68;52.93;47.26;-;52.93;47.10;49.30;-;68.32;47.26;52.46
Dec 23, 2018 3:00 PM;Dec 23, 2018 4:00 PM;51.60;-;61.32;51.60;53.75;43.35;56.59;53.75;51.60;-;53.75;48.38;51.80;-;70.56;51.60;64.79
Dec 23, 2018 4:00 PM;Dec 23, 2018 5:00 PM;55.99;-;71.35;55.99;55.99;42.94;63.72;55.99;55.99;-;55.99;50.58;56.00;-;71.45;71.45;78.47
Dec 23, 2018 5:00 PM;Dec 23, 2018 6:00 PM;63.36;-;75.01;63.36;63.36;53.49;69.02;61.20;63.36;-;61.20;58.08;60.00;-;72.11;72.11;83.91
Dec 23, 2018 6:00 PM;Dec 23, 2018 7:00 PM;64.80;-;74.72;61.20;61.20;68.01;74.72;61.20;65.56;-;61.20;62.59;62.56;-;70.56;70.56;76.70
Dec 23, 2018 7:00 PM;Dec 23, 2018 8:00 PM;64.72;-;76.43;57.42;57.42;68.25;76.43;57.42;65.65;-;57.42;60.78;58.95;-;68.78;68.78;75.89
Dec 23, 2018 8:00 PM;Dec 23, 2018 9:00 PM;60.92;-;60.92;55.61;55.61;60.92;60.92;55.61;60.92;-;55.61;58.21;58.00;-;66.00;66.00;73.93
Dec 23, 2018 9:00 PM;Dec 23, 2018 10:00 PM;53.99;-;53.99;53.99;53.99;53.99;53.99;53.99;53.99;-;53.99;55.66;54.60;-;65.83;65.83;71.21
Dec 23, 2018 10:00 PM;Dec 23, 2018 11:00 PM;54.42;-;55.80;53.86;53.86;54.96;55.64;53.86;54.51;-;53.86;54.77;51.90;-;59.78;59.78;63.54
Dec 23, 2018 11:00 PM;Dec 24, 2018 12:00 AM;52.32;-;54.32;52.32;52.32;53.11;54.05;52.32;52.45;-;52.32;51.48;46.20;-;53.11;53.11;51.55
Dec 24, 2018 12:00 AM;Dec 24, 2018 1:00 AM;43.01;-;43.01;43.01;51.29;43.01;43.01;51.29;43.01;-;51.29;39.97;33.73;-;52.10;52.10;47.79
Dec 24, 2018 1:00 AM;Dec 24, 2018 2:00 AM;39.93;-;39.93;39.93;50.31;39.93;39.93;50.31;39.93;-;50.31;35.17;32.50;-;40.00;39.93;34.98
Dec 24, 2018 2:00 AM;Dec 24, 2018 3:00 AM;36.85;-;39.16;41.92;49.10;36.88;39.50;49.10;36.88;-;49.10;30.17;31.23;-;36.88;36.88;31.53
Dec 24, 2018 3:00 AM;Dec 24, 2018 4:00 AM;33.17;-;40.87;48.76;48.76;26.63;37.14;48.76;33.17;-;48.76;27.54;28.01;-;33.17;33.17;28.01
Dec 24, 2018 4:00 AM;Dec 24, 2018 5:00 AM;34.37;-;52.60;48.43;48.43;18.89;43.80;48.43;34.37;-;48.43;24.89;28.61;-;34.37;34.37;28.61
Dec 24, 2018 5:00 AM;Dec 24, 2018 6:00 AM;38.04;-;51.36;49.71;49.71;26.72;44.93;49.71;38.04;-;49.71;25.63;30.18;-;43.17;38.04;32.90
Dec 24, 2018 6:00 AM;Dec 24, 2018 7:00 AM;39.99;-;52.50;50.02;50.02;38.97;47.30;50.02;40.34;-;50.02;35.97;31.33;-;57.66;40.34;34.87
Dec 24, 2018 7:00 AM;Dec 24, 2018 8:00 AM;49.09;-;49.09;49.99;50.56;49.09;49.09;50.56;49.09;-;50.56;42.52;32.85;-;63.00;49.09;45.57
Dec 24, 2018 8:00 AM;Dec 24, 2018 9:00 AM;52.90;-;55.36;52.90;52.33;53.87;55.06;52.33;52.90;-;52.33;50.09;40.01;-;67.58;52.90;52.06
Dec 24, 2018 9:00 AM;Dec 24, 2018 10:00 AM;53.39;-;75.23;53.39;53.39;62.00;72.57;53.39;53.39;-;53.39;51.89;48.00;-;65.94;65.94;53.83
Dec 24, 2018 10:00 AM;Dec 24, 2018 11:00 AM;53.10;-;68.21;53.10;53.10;59.06;66.33;53.10;53.10;-;53.10;51.34;47.60;-;68.00;53.10;52.41
Dec 24, 2018 11:00 AM;Dec 24, 2018 12:00 PM;52.88;-;59.95;52.88;52.88;55.67;59.07;52.88;52.88;-;52.88;52.67;49.90;-;67.00;52.88;52.68
Dec 24, 2018 12:00 PM;Dec 24, 2018 1:00 PM;52.97;-;59.75;52.97;52.97;55.65;58.90;52.97;52.97;-;52.97;53.36;50.00;-;61.39;52.97;51.49
Dec 24, 2018 1:00 PM;Dec 24, 2018 2:00 PM;52.46;-;58.18;52.46;52.46;54.72;57.45;52.46;52.46;-;52.46;51.13;49.90;-;60.47;52.46;49.93
Dec 24, 2018 2:00 PM;Dec 24, 2018 3:00 PM;52.44;-;54.71;52.44;52.44;53.34;54.50;52.44;52.44;-;52.44;50.30;48.03;-;64.08;52.44;48.03
Dec 24, 2018 3:00 PM;Dec 24, 2018 4:00 PM;52.90;-;54.82;52.90;52.90;53.66;54.64;52.90;52.90;-;52.90;50.60;49.00;-;67.76;52.90;49.94
Dec 24, 2018 4:00 PM;Dec 24, 2018 5:00 PM;53.24;-;74.53;53.24;53.24;61.68;73.16;53.24;53.24;-;53.24;51.60;52.00;-;70.24;53.24;53.33
Dec 24, 2018 5:00 PM;Dec 24, 2018 6:00 PM;52.61;-;81.04;52.61;52.61;68.70;91.38;52.61;56.01;-;52.61;54.12;51.70;-;72.54;56.01;55.53
Dec 24, 2018 6:00 PM;Dec 24, 2018 7:00 PM;51.31;-;82.49;51.31;51.31;69.00;95.08;51.31;51.31;-;51.31;55.84;48.40;-;70.24;51.31;51.66
Dec 24, 2018 7:00 PM;Dec 24, 2018 8:00 PM;50.74;-;78.59;50.74;50.74;62.02;74.90;50.74;51.04;-;50.74;58.01;45.49;-;67.76;51.04;48.30
Dec 24, 2018 8:00 PM;Dec 24, 2018 9:00 PM;49.76;-;58.35;49.76;49.76;53.48;53.70;50.06;50.50;-;49.76;53.40;42.38;-;60.58;50.50;48.87
Dec 24, 2018 9:00 PM;Dec 24, 2018 10:00 PM;48.53;-;57.19;48.53;48.53;53.43;58.19;50.05;49.67;-;48.53;50.80;40.40;-;57.69;57.69;43.96
Dec 24, 2018 10:00 PM;Dec 24, 2018 11:00 PM;48.38;-;67.61;48.38;48.38;56.49;59.90;50.16;49.91;-;48.38;50.48;40.40;-;56.49;56.49;43.69
Dec 24, 2018 11:00 PM;Dec 25, 2018 12:00 AM;31.88;-;74.38;31.88;31.88;55.00;68.17;50.20;37.52;-;46.40;46.02;35.10;-;55.00;55.00;42.66
Dec 25, 2018 12:00 AM;Dec 25, 2018 1:00 AM;23.79;-;70.24;23.79;23.79;49.85;80.80;50.55;30.06;-;43.48;46.46;21.01;-;49.85;30.06;27.34
Dec 25, 2018 1:00 AM;Dec 25, 2018 2:00 AM;0.09;-;74.01;0.09;0.09;41.54;74.01;50.39;10.06;-;41.27;40.50;16.30;-;41.54;10.06;20.99
Dec 25, 2018 2:00 AM;Dec 25, 2018 3:00 AM;-0.04;-;71.23;-0.04;-0.04;39.72;72.15;50.23;9.51;-;38.03;38.69;12.36;-;39.72;9.51;12.36
Dec 25, 2018 3:00 AM;Dec 25, 2018 4:00 AM;7.94;-;34.28;7.94;7.94;22.78;51.07;49.44;11.37;-;35.21;30.25;10.93;-;22.78;11.37;10.93
Dec 25, 2018 4:00 AM;Dec 25, 2018 5:00 AM;12.48;-;22.38;12.48;12.48;18.37;47.62;49.19;13.31;-;35.08;23.00;9.98;-;18.37;13.31;9.98
Dec 25, 2018 5:00 AM;Dec 25, 2018 6:00 AM;0.72;-;33.59;0.72;0.72;19.11;47.00;49.62;5.16;-;42.99;15.68;5.49;-;20.00;5.16;10.75
Dec 25, 2018 6:00 AM;Dec 25, 2018 7:00 AM;-7.30;-;43.11;-7.30;-7.30;20.72;58.19;50.73;-0.92;-;45.68;14.91;3.82;-;36.91;-0.92;11.47
Dec 25, 2018 7:00 AM;Dec 25, 2018 8:00 AM;-5.68;-;52.94;-5.68;-5.68;26.96;60.00;50.65;1.74;-;46.46;24.97;13.40;-;51.52;1.74;23.78
Dec 25, 2018 8:00 AM;Dec 25, 2018 9:00 AM;20.34;-;27.17;20.34;20.34;24.35;45.50;49.56;20.80;-;46.50;27.61;21.00;-;51.52;51.52;29.06
Dec 25, 2018 9:00 AM;Dec 25, 2018 10:00 AM;24.85;-;51.31;24.85;24.85;39.59;51.77;50.12;28.20;-;46.31;34.02;24.61;-;49.17;49.17;34.18
Dec 25, 2018 10:00 AM;Dec 25, 2018 11:00 AM;14.93;-;69.31;14.93;14.93;45.23;76.36;50.94;21.78;-;40.57;30.89;25.40;-;51.52;51.52;37.05
Dec 25, 2018 11:00 AM;Dec 25, 2018 12:00 PM;24.68;-;59.51;24.68;24.68;44.09;59.84;50.93;29.09;-;42.26;34.81;27.00;-;49.17;29.09;39.56
Dec 25, 2018 12:00 PM;Dec 25, 2018 1:00 PM;26.49;-;45.72;26.49;28.80;37.24;44.59;50.16;28.97;-;46.76;36.02;24.80;-;47.89;28.97;37.58
Dec 25, 2018 1:00 PM;Dec 25, 2018 2:00 PM;5.81;-;53.48;5.81;5.81;32.42;54.60;50.91;11.96;-;46.00;26.79;22.56;-;36.41;11.96;31.73
Dec 25, 2018 2:00 PM;Dec 25, 2018 3:00 PM;3.91;-;47.98;3.91;3.91;28.53;46.48;50.03;9.60;-;46.30;28.27;22.24;-;38.00;9.60;30.02
Dec 25, 2018 3:00 PM;Dec 25, 2018 4:00 PM;17.99;-;36.28;17.99;28.80;28.32;47.10;49.42;20.12;-;47.00;32.01;24.50;-;55.00;20.12;34.87
Dec 25, 2018 4:00 PM;Dec 25, 2018 5:00 PM;25.40;-;50.54;25.40;28.95;39.28;49.90;50.18;28.68;-;46.67;36.72;29.49;-;62.03;40.00;50.06
Dec 25, 2018 5:00 PM;Dec 25, 2018 6:00 PM;29.49;-;72.70;29.49;46.26;53.73;76.70;50.85;35.34;-;46.26;44.65;33.38;-;68.15;68.15;53.85
Dec 25, 2018 6:00 PM;Dec 25, 2018 7:00 PM;41.79;-;72.70;41.79;44.32;59.03;72.13;50.67;45.76;-;45.26;55.72;33.06;-;65.84;65.84;52.64
Dec 25, 2018 7:00 PM;Dec 25, 2018 8:00 PM;42.40;-;73.01;42.40;42.40;59.48;72.18;50.79;46.32;-;42.74;54.19;27.05;-;68.00;68.00;53.00
Dec 25, 2018 8:00 PM;Dec 25, 2018 9:00 PM;42.53;-;61.24;42.53;42.53;52.99;57.40;50.59;44.92;-;42.53;52.10;28.97;-;58.98;58.98;54.24
Dec 25, 2018 9:00 PM;Dec 25, 2018 10:00 PM;36.23;-;60.17;36.23;36.23;49.94;63.20;50.64;38.59;-;38.68;51.55;25.42;-;57.69;57.69;52.09
Dec 25, 2018 10:00 PM;Dec 25, 2018 11:00 PM;39.94;-;68.54;39.94;39.94;55.48;51.89;50.23;43.39;-;39.94;51.56;29.64;-;55.48;55.48;52.00
Dec 25, 2018 11:00 PM;Dec 26, 2018 12:00 AM;27.40;-;76.15;27.40;27.40;54.10;51.71;50.06;33.76;-;27.40;52.31;22.40;-;54.10;54.10;45.63
Dec 26, 2018 12:00 AM;Dec 26, 2018 1:00 AM;25.04;-;69.60;25.04;25.04;49.10;47.60;49.90;30.69;-;25.04;45.15;20.00;-;49.10;30.69;32.91
Dec 26, 2018 1:00 AM;Dec 26, 2018 2:00 AM;24.57;-;49.95;24.57;24.57;38.68;51.28;49.64;27.93;-;24.57;40.14;18.16;-;38.68;27.93;28.01
Dec 26, 2018 2:00 AM;Dec 26, 2018 3:00 AM;21.71;-;39.99;21.71;21.71;31.95;47.91;49.49;24.15;-;21.71;35.08;17.00;-;31.95;24.15;23.33
Dec 26, 2018 3:00 AM;Dec 26, 2018 4:00 AM;23.68;-;30.57;23.68;23.68;27.79;48.00;49.58;24.31;-;23.68;26.09;15.74;-;27.79;24.31;19.80
Dec 26, 2018 4:00 AM;Dec 26, 2018 5:00 AM;20.99;-;29.54;20.99;20.99;26.08;51.41;49.76;21.77;-;20.99;21.93;16.58;-;26.08;21.77;18.99
Dec 26, 2018 5:00 AM;Dec 26, 2018 6:00 AM;28.51;-;33.86;28.51;28.51;31.71;47.40;49.47;29.01;-;28.51;32.17;10.00;-;40.00;29.01;22.73
Dec 26, 2018 6:00 AM;Dec 26, 2018 7:00 AM;28.99;-;51.35;28.99;28.99;41.26;52.99;50.81;31.73;-;35.70;40.79;8.87;-;56.69;56.69;35.90
Dec 26, 2018 7:00 AM;Dec 26, 2018 8:00 AM;46.48;-;55.73;46.48;46.48;51.49;52.54;50.86;47.60;-;46.48;36.32;23.95;-;58.98;58.98;55.35
Dec 26, 2018 8:00 AM;Dec 26, 2018 9:00 AM;49.35;-;62.32;49.35;49.35;54.93;54.10;50.92;50.42;-;49.35;39.99;32.67;-;58.98;58.98;56.35
Dec 26, 2018 9:00 AM;Dec 26, 2018 10:00 AM;51.10;-;70.25;51.10;51.10;59.29;58.88;51.10;52.67;-;50.97;54.28;38.38;-;61.50;61.50;59.97
Dec 26, 2018 10:00 AM;Dec 26, 2018 11:00 AM;53.14;-;74.27;51.82;51.82;61.78;66.40;51.82;54.73;-;50.85;51.85;40.20;-;63.37;63.37;52.08
Dec 26, 2018 11:00 AM;Dec 26, 2018 12:00 PM;54.88;-;72.38;52.06;52.06;61.78;69.90;52.06;56.10;-;51.19;51.54;41.70;-;61.78;61.78;52.09
Dec 26, 2018 12:00 PM;Dec 26, 2018 1:00 PM;54.25;-;71.36;51.78;51.78;61.00;69.00;51.78;55.44;-;51.74;51.58;41.00;-;61.00;61.00;52.03
Dec 26, 2018 1:00 PM;Dec 26, 2018 2:00 PM;51.81;-;54.49;51.81;51.81;52.87;54.20;51.81;52.00;-;51.81;51.53;41.00;-;58.98;58.98;50.66
Dec 26, 2018 2:00 PM;Dec 26, 2018 3:00 PM;51.33;-;53.31;51.33;51.33;52.11;53.03;51.33;51.47;-;51.33;39.60;41.00;-;61.20;61.20;49.84
Dec 26, 2018 3:00 PM;Dec 26, 2018 4:00 PM;51.92;-;53.85;51.92;51.92;52.69;53.64;51.92;52.06;-;51.92;43.14;43.00;-;66.93;66.93;52.07
Dec 26, 2018 4:00 PM;Dec 26, 2018 5:00 PM;58.13;-;58.13;52.58;52.58;58.13;58.13;52.58;58.13;-;52.58;45.38;46.37;-;70.24;70.24;70.03
Dec 26, 2018 5:00 PM;Dec 26, 2018 6:00 PM;66.59;-;76.70;52.53;52.53;68.40;75.83;52.53;66.85;-;52.53;59.96;48.00;-;71.78;71.78;71.97
Dec 26, 2018 6:00 PM;Dec 26, 2018 7:00 PM;68.42;-;72.77;52.36;52.36;70.15;72.38;52.36;68.73;-;52.36;65.89;48.00;-;70.98;70.98;70.10
